question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
11,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quin any es va començar a celebrar el Concurs Internacional de Paella Valenciana a la localitat de Sueca?,"El Concurs Internacional de Paella Valenciana es va començar a celebrar a la localitat de Sueca en l'any 1961. Aquest esdeveniment, que té lloc cada mes de setembre, ha estat declarat festa d'interès turístic internacional.",El Concurs Internacional de Paella Valenciana a la localitat de Sueca es va començar a celebrar en l'any 1961.,ok,,0.6522,0.5217,0.8525,0.4264,0.6145,microsoft/deberta-xlarge-mnli,en,True
12,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix la paella?,"La paella es defineix com un guisat d'arròs, carn i verdures preparat en una paella sobre un foc, ja siga paeller o fogó. Aquest plat tradicional és originari de la marjal de l'Albufera de València.","La paella es defineix com un guisat d'arròs, carn i verdures que es prepara en una paella sobre un foc, siga paeller o fogó. Tradicionalment, els ingredients que es podien trobar en ella incloien arròs, una miqueta de carn de conill, pollastre o fins i tot ànec, verdura (bajoques, fesols o garrofons i tomata), oli, aigua, safrà, vaquetes i sal. La paella valenciana, en particular, utilitza productes típics de la regió arrossera de València al voltant de l'Albufera, i els seus ingredients principals són la carn de corral (pollastre, conill, i més rarament ànec) i les verdures de l'horta (bajoqueta, garrofó, tomata per al sofregit, i de vegades carxofes), així com eventualment els caragols.",ok,,0.3333,0.3182,0.129,0.4992,0.2922,microsoft/deberta-xlarge-mnli,en,True
13,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les sis classes de marisc que s'esmenten com a possibles ingredients de la paella marinera?,"Les sis classes de marisc que s'esmenten com a ingredients per a fer la paella marinera són la sèpia, els calamars, els escamarlans, les gambes, les cloïsses i les clòtxines.","Les sis classes de marisc que esmenten com a possibles ingredients de la paella marinera són: sèpia, calamars, escamarlans, gambes, cloïsses o clòtxines.",ok,,0.8,0.8,0.8112,0.7336,0.7725,microsoft/deberta-xlarge-mnli,en,True
14,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què la paella era el plat elegit pels valencians quan calia realitzar alguna celebració?,La paella era el plat elegit per a les celebracions a causa de la seua laboriosa preparació i perquè els seus ingredients van ser un luxe per a la majoria de la població durant molt de temps.,La paella era el plat elegit pels valencians quan calia realitzar alguna celebració a causa de la seva laboriosa preparació i el fet que els seus ingredients representaven un luxe per a la majoria de la població durant un llarg període de temps.,ok,,0.6552,0.6552,0.6328,0.7586,0.6946,microsoft/deberta-xlarge-mnli,en,True
15,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena la paella (referint-se a l'estri de cuina) a la zona central del País Valencià?,"A la zona central del País Valencià, l'estri de la paella s'anomena «caldero». En altres indrets, com a la Plana, aquest mateix recipient s'anomena sovint «paelló».","A la zona central del País Valencià, la paella (estri) també s'anomena «caldero».",ok,,0.5161,0.5161,0.5556,0.327,0.435,microsoft/deberta-xlarge-mnli,en,True
16,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quin mes i any es va publicar la versió 9 d'Unicode que va incorporar la paella com un emoji més?,"La versió 9 d'Unicode, que va incorporar la paella com un emoji més, es va publicar el juny del 2016. Aquesta inclusió va ser fruit de la campanya impulsada prèviament per l'humorista Eugeni Alemany.",La versió 9 d'Unicode que va incorporar la paella com un emoji més es va publicar el juny del 2016.,ok,,0.7111,0.7111,0.818,0.4444,0.6123,microsoft/deberta-xlarge-mnli,en,True
17,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va liderar el grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella?,Rafael Vidal va ser qui va liderar el grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella. Aquesta decisió es va prendre per a evitar la confusió generada per la internacionalització del plat.,Rafael Vidal va liderar el grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella.,ok,,0.68,0.68,0.8582,0.5569,0.6961,microsoft/deberta-xlarge-mnli,en,True
18,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els cinc països d'Europa Occidental on el text indica explícitament que es pot trobar paella?,"Els cinc països d'Europa Occidental on s'indica explícitament que es pot trobar paella són Portugal, Alemanya, Suècia, Noruega i Dinamarca. En aquests i altres indrets internacionals, les receptes i el tipus d'arròs utilitzat solen variar prou respecte a l'original.","Els cinc països d'Europa Occidental on el text indica explícitament que es pot trobar paella són Portugal, Alemanya, Suècia, Noruega i Dinamarca.",ok,,0.6545,0.6545,0.8083,0.4557,0.6153,microsoft/deberta-xlarge-mnli,en,True
19,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què se sol utilitzar arròs llarg per a preparar la paella fora d'Espanya?,"Fora d'Espanya se sol utilitzar arròs llarg per a preparar la paella perquè l'arròs idoni i tradicional, com el bomba o el rodó, és molt difícil de trobar en aquests indrets. A causa d'aquesta dificultat logística, s'acostuma a recórrer a l'arròs llarg com a principal alternativa per a l'elaboració del plat.","Fora d'Espanya, es sol utilitzar arròs llarg perquè és molt difícil trobar l'arròs adequat per a paella (com el bomba, o almenys rodó, de l'Albufera, del Delta de l'Ebre o de Calasparra).",ok,,0.5556,0.3889,0.4629,0.3406,0.4017,microsoft/deberta-xlarge-mnli,en,True
20,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomena l'activitat festiva que es desenvolupa a molts pobles valencians i alguns de catalans durant les festes majors, on les colles d'amics cuinen desenes de paelles fent foc al carrer?",Aquesta activitat festiva s'anomena Paelles al Carrer. Consisteix en una sopada comuna on l'ajuntament sol repartir els ingredients necessaris a cada colla d'amics inscrita perquè cuinen les paelles al carrer sobre el foc de llenya.,"L'activitat festiva que es desenvolupa a molts pobles valencians i alguns de catalans durant les festes majors, on les colles d'amics cuinen desenes de paelles fent foc al carrer, es coneix com a *Paelles al Carrer*.",ok,,0.3871,0.2258,0.2993,0.3022,0.3035,microsoft/deberta-xlarge-mnli,en,True
21,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quina data exacta va signar Jaume I el decret que autoritzava l'infant Pere a ocupar els castells del Regne de València?,"Jaume I va signar aquest decret el 9 de juliol del 1276. Ho va fer mentre es trobava malalt a la residència reial d'Alzira, traspassant així el comandament de la campanya militar al seu fill.",Jaume I signà el decret que autoritzava l'infant Pere a ocupar els castells del Regne de València el 9 de juliol del 1276.,ok,,0.3673,0.3265,0.4902,0.3424,0.415,microsoft/deberta-xlarge-mnli,en,True
22,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix el pactisme en el context històric de la Corona d'Aragó?,"El pactisme es defineix com una fórmula de repartiment del poder que es va establir entre els monarques de la Corona d'Aragó i els grups més privilegiats. Els primers a exercir aquest pactisme van ser la noblesa i l'església, i posteriorment s'hi van sumar les classes emergents ciutadanes des del segle XIII.","El pactisme es defineix com la fórmula de repartiment del poder que es va començar a establir entre els monarques de la Corona d'Aragó i els grups més privilegiats. Inicialment, els primers a exercir aquest pactisme amb el rei van ser la noblesa i l'església, i des del segle xiii s'hi va afegir les classes emergents ciutadanes, especialment de Barcelona (ciutadans honrats). Aquest pactisme va permetre mantenir un equilibri entre l'autoritarisme reial i els interessos econòmics de la noblesa, el clergat i la burgesia rica. Els grups privilegiats utilitzaven aquest sistema per aprofitar els moments en què el rei necessitava el seu ajut monetari, forçant-lo així a aprovar acords que reforçaven els seus privilegis. A més, el pactisme es desenvolupa a les corts catalanes, on estan representats els tres braços, i no hi són representats ni els camperols ni els menestrals.",ok,,0.5161,0.4645,0.2812,0.621,0.4344,microsoft/deberta-xlarge-mnli,en,True
23,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els sis béns i objectes personals que Jaume I va lliurar al monestir en el seu testament?,"Els sis béns i objectes personals que Jaume I va lliurar al monestir en el seu testament van ser: cinc mil morabatins, la seua cinta d'or, la seua vaixella de plata, pedres precioses i anells, un portapau en forma de creu ornamentat amb pedres precioses i la seua capella oratòria personal.","Jaume I va lliurar al monestir els béns i objectes personals següents en el seu testament: cinc mil morabatins, la seva cinta d'or, la seva vaixella de plata, pedres precioses i anells, un portapau en forma de creu ornamentat amb pedres precioses i la seva capella oratòria personal.",ok,,0.8736,0.7816,0.8751,0.8716,0.8738,microsoft/deberta-xlarge-mnli,en,True
24,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Per què la reina Violant d'Aragó i d'Hongria va demanar ajuda urgent al seu pare, el rei Jaume I?",La reina Violant va demanar ajuda urgent al seu pare perquè la Corona de Castella era incapaç de controlar la rebel·lió islàmica protagonitzada pels sarraïns murcians. Aquests s'havien revoltat l'any 1264 amb el suport militar del regne de Granada i el Marroc.,"La reina Violant d'Aragó i d'Hongria va demanar ajuda urgent al seu pare, Jaume I, perquè Castella era incapaç de controlar la rebel·lió islàmica a Múrcia.",ok,,0.6,0.5667,0.6146,0.4335,0.5209,microsoft/deberta-xlarge-mnli,en,True
25,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va conquerir les illes Pitiüses (Eivissa i Formentera) l'any 1235?,"Les illes Pitiüses van ser conquerides l'any 1235 per Guillem de Montgrí, arquebisbe de Tarragona, i el seu germà Bernat de Santa Eugènia. Aquesta expedició de conquesta catalana havia rebut prèviament el títol de croada per part del papa Gregori IX.","Guillem de Montgrí, arquebisbe de Tarragona, i el seu germà Bernat de Santa Eugènia conqueriren les Pitiüses (Eivissa i Formentera) el 1235.",ok,,0.5263,0.4561,0.6229,0.3818,0.4952,microsoft/deberta-xlarge-mnli,en,True
26,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena el tractat signat el març de 1227 que va posar fi a l'alçament de la noblesa dirigit per l'infant Ferran?,Aquest tractat signat el març de 1227 s'anomena Concòrdia d'Alcalá. L'acord es va aconseguir gràcies a la intervenció papal a través de l'arquebisbe de Tarragona i va marcar el triomf de la monarquia sobre els nobles.,"El tractat que va posar fi a l'alçament de la noblesa dirigit per l'infant Ferran es va anomenar la Concòrdia d'Alcalá, i va ser signat el març de 1227.",ok,,0.4528,0.2642,0.5218,0.3678,0.4431,microsoft/deberta-xlarge-mnli,en,True
27,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"En quina data exacta va sortir l'estol català de Salou, Cambrils i Tarragona per a la conquesta de Mallorca?","L'estol català va sortir de Salou, Cambrils i Tarragona el 5 de setembre de 1229 per a iniciar la conquesta de Mallorca. Aquesta expedició naval va permetre desembarcar a Santa Ponça i vèncer els moros a la batalla de Portopí.","L'estol català va sortir de Salou, Cambrils i Tarragona el 5 de setembre de 1229 per a la conquesta de Mallorca.",ok,,0.7059,0.7059,0.8264,0.4914,0.6442,microsoft/deberta-xlarge-mnli,en,True
28,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els noms dels apòstols que s'esmenten com a possibles opcions en els dotze ciris que va encendre Maria de Montpeller per a triar el nom del seu fill?,"Els possibles noms dels apòstols enumerats són Pere, Andreu, Jaume (el major), Jaume (el menor), Joan, Felip, Bartomeu, Mateu, Maties, Tomàs, Simó, Judes (Tadeu) i Judes (Iscariot). El nom de Jaume va ser l'escollit finalment perquè fou el darrer ciri a consumir-se.","Els noms dels apòstols que esmenaren com a possibles opcions en els dotze ciris que va encendre Maria de Montpeller són: Pere, Andreu, Jaume (el major), Jaume (el menor), Joan, Felip, Bartomeu, Mateu, Maties, Tomàs, Simó, Judes (Tadeu), i Judes (Iscariot).",ok,,0.6944,0.6111,0.6541,0.6051,0.6307,microsoft/deberta-xlarge-mnli,en,True
29,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què es va iniciar la primera revolta nobiliària liderada per Rodrigo de Liçana l'any 1220?,La revolta es va iniciar perquè Rodrigo de Liçana es va negar a acatar l'ordre del rei Jaume I que li manava alliberar Lope d'Albero. Aquest darrer havia estat retingut com a presoner pel noble a causa d'uns deutes.,"La primera revolta nobiliària va iniciar-se quan Rodrigo de Liçana es va negar a acatar l'ordre del rei que li manava d'alliberar Lope d'Albero, a causa que Rodrigo de Liçana havia fet presoner a Lope d'Albero per uns deutes.",ok,,0.6087,0.5797,0.5261,0.5347,0.5323,microsoft/deberta-xlarge-mnli,en,True
30,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomena la primera de ""les quatre grans Cròniques"" que narra, de forma autobiogràfica, la vida i les gestes més importants del rei Jaume I?","Aquesta obra literària s'anomena Llibre dels feits o Crònica de Jaume I. Constitueix la primera de ""les quatre grans Cròniques"" i narra de forma autobiogràfica la vida del monarca i les seves gestes principals, com ara les conquestes de Mallorca i València.","La primera de ""les quatre grans Cròniques"" que narra, de forma autobiogràfica, la vida i els gestes més importants del rei Jaume I és el _Llibre dels feits_ - _Crònica de Jaume I_.",ok,,0.5312,0.4062,0.4792,0.3829,0.4318,microsoft/deberta-xlarge-mnli,en,True
31,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quina data exacta es va produir la primera prohibició de la pràctica de la pilota als carrers de València?,La primera prohibició de la pràctica de la pilota als carrers de València es va dictar el 14 de juny de 1391. Aquesta mesura restrictiva es va prendre per l'ús de paraules malsonants i perquè durant les partides es feia impossible el trànsit.,La primera prohibició de la pràctica de la pilota als carrers va tenir lloc el 14 de juny de 1391.,ok,,0.5283,0.5283,0.7284,0.3599,0.5251,microsoft/deberta-xlarge-mnli,en,True
32,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix la pilota valenciana?,"La pilota valenciana es defineix com l'esport de pilota autòcton del País Valencià on dos jugadors o equips competeixen llançant-se una pilota amb la mà front a front. Aquesta pràctica es desenvolupa sota determinades regles segons la modalitat jugada, com ara fer passar la pilota per sobre d'una corda o avançar unes ratlles en terra.","La pilota valenciana es defineix com l'esport de pilota autòcton del País Valencià. Es li dona aquest nom per distinguer-la d'altres jocs de pilota, com la pilota basca, que es juga normalment contra un mur. Sota aquest nom genèric hi ha un conjunt de modalitats que es diferencien en funció de la pilota amb què es juga, el recinte de joc o les comarques on es practiquen.",ok,,0.4074,0.3148,0.3522,0.3648,0.3611,microsoft/deberta-xlarge-mnli,en,True
33,baseline_all_on,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\baseline_all_on.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres modalitats de pilota valenciana que s'enumeren com a practicades al carrer?,"Les tres modalitats de pilota valenciana que es juguen al carrer són la Galotxa, les Llargues i el Raspall. Aquestes partides es disputen en carrers que tradicionalment han de ser llargs i amples per a permetre jugar sense obstacles.","Les tres modalitats de pilota valenciana que es poden jugar al carrer són Galotxa, Llargues i Raspall.",ok,,0.6,0.56,0.7142,0.335,0.5041,microsoft/deberta-xlarge-mnli,en,True
