question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
11,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué año conquistó el Cid definitivamente la imponente ciudad fortificada de Sagunto?,"El Cid conquistó definitivamente la imponente ciudad fortificada de Sagunto en el año 1098. Con esta decisiva victoria militar, logró consolidar su dominio sobre lo que anteriormente había sido la taifa de Balansiya.",El Cid conquistó definitivamente la imponente ciudad fortificada de Sagunto en 1098.,ok,,0.5128,0.5128,0.8083,0.3691,0.5614,microsoft/deberta-xlarge-mnli,en,True
12,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Quién promovió la ejecución de al-Qadir el 28 de octubre de 1092 y se hizo con el poder en la ciudad de Valencia?,"La ejecución de al-Qadir fue promovida por el cadí Ibn Ŷaḥḥāf, a quien los cristianos llamaban Abeniaf. Apoyado por la facción almorávide, fue él quien logró hacerse con el poder de la ciudad de Valencia en esa fecha.","El cadí Ibn Ŷaḥḥāf, llamado por los cristianos Abeniaf, con el apoyo de la facción almorávide, promovió la ejecución de al-Qadir el 28 de octubre de 1092, y esto se hizo con el poder en Valencia.",ok,,0.5667,0.3333,0.6031,0.5524,0.5791,microsoft/deberta-xlarge-mnli,en,True
13,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,"¿Cómo se define a Rodrigo Díaz de Vivar, también conocido como el Cid Campeador?","Rodrigo Díaz de Vivar se define como un líder militar que llegó a dominar de forma autónoma el Levante de la península ibérica a finales del siglo XI. Al frente de su propia mesnada, consiguió conquistar Valencia y establecer un señorío independiente hasta su muerte.","Rodrigo Díaz de Vivar, también conocido como el Cid Campeador, fue un líder militar de la Reconquista que llegó a dominar el Levante de la península ibérica a finales del siglo XI como señorío autónomo, sin depender de la autoridad de un rey alguno.

Respecto a su naturaleza, aunque la leyenda lo presenta como un héroe de Castilla o cruzado en favor de la Reconquista, el contexto sugiere que, a lo largo de su vida, se puso al servicio de diferentes caudillos, tanto cristianos como musulmanes, luchando realmente como su propio amo y por su propio beneficio. Por esta razón, el retrato que algunos autores hacen de él es similar al de un mercenario, es decir, un soldado profesional que presta sus servicios a cambio de una paga.

Además, se menciona que fue abuelo del rey García Ramírez de Pamplona, siendo este el primogénito de su hija Cristina.",ok,,0.3133,0.2771,0.146,0.4869,0.2983,microsoft/deberta-xlarge-mnli,en,True
14,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué decidió el Cid conquistar la ciudad de Valencia para establecer un señorío hereditario?,El Cid decidió conquistar la ciudad de Valencia debido a la amenaza almorávide. Esta constante presión militar fue la causa que le impulsó a ir más allá de su idea inicial de mantener un simple protectorado basado en el cobro de parias a las taifas vecinas.,"El Cid decidió conquistar la ciudad de Valencia para establecer un señorío hereditario debido a la amenaza del potente Imperio almorávide, lo cual lo llevó a superar la idea de crear un protectorado sobre las distintas fortalezas de la región, que se sostenía con el cobro de las parias de las taifas vecinas (como Tortosa, Alpuente, y Albarracín, entre otras ciudades fortificadas levantinas).",ok,,0.4419,0.3953,0.3106,0.4512,0.3799,microsoft/deberta-xlarge-mnli,en,True
15,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se llama el caballo del Cid según la tradición propagada por el Cantar de mio Cid?,"Según la tradición propagada por el Cantar de mio Cid, el caballo del héroe se llama Babieca. Este dato forma parte de los numerosos aspectos legendarios que se popularizaron en torno a su figura tras su muerte.","Según la tradición propagada por el *Cantar de mio Cid*, el caballo del Cid se llama Babieca.",ok,,0.5652,0.5652,0.6511,0.3307,0.4766,microsoft/deberta-xlarge-mnli,en,True
16,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son los tres hijos que tuvo Rodrigo Díaz de Vivar fruto de su matrimonio con Jimena Díaz?,"Fruto de su honroso matrimonio con Jimena Díaz, noble bisnieta de Alfonso V de León, Rodrigo Díaz de Vivar tuvo tres hijos. Sus nombres fueron Diego, María y Cristina.","El contexto proporcionado menciona que Jimena Díaz fue la esposa de Rodrigo Díaz de Vivar, y que ella era bisnieta de Alfonso V de León. Sin embargo, el texto solo indica que Jimena Díaz tuvo tres hijos con Alfonso V de León: Diego, María (casada con el conde de Barcelona Ramón Berenguer III), y Cristina (quien contrajo matrimonio con el infante Ramiro Sánchez de Pamplona). No se especifica cuáles fueron los tres hijos que Rodrigo Díaz de Vivar tuvo con Jimena Díaz.",ok,,0.4381,0.3048,0.0521,0.2797,0.1588,microsoft/deberta-xlarge-mnli,en,True
17,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué fecha exacta capituló la ciudad de Valencia tras casi un año de estrecho cerco?,"La ciudad de Valencia capituló el 17 de junio de 1094. Tras esta victoria que puso fin a casi un año entero de asedio, el Cid tomó posesión de la urbe titulándose «príncipe Rodrigo el Campeador».","La ciudad de Valencia capituló el 17 de junio de 1094, después de que el estrecho cerco se hubiera prolongado por casi un año entero.",ok,,0.56,0.52,0.5692,0.3614,0.4605,microsoft/deberta-xlarge-mnli,en,True
18,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Quién ordenó depositar los restos de Rodrigo Díaz en un mausoleo en el paseo del Espolón al año siguiente de la profanación de su tumba?,"El general Paul Thiébault fue quien ordenó depositar los restos del Cid en un mausoleo en el paseo del Espolón, a orillas del río Arlanzón. Esta decisión la tomó un año después de que los soldados franceses profanaran su tumba durante la Guerra de la Independencia en 1808.",El general Paul Thiébault ordenó depositar los restos de Rodrigo Díaz en un mausoleo en el paseo del Espolón al año siguiente de la profanación de su tumba.,ok,,0.5574,0.5246,0.6928,0.4853,0.5843,microsoft/deberta-xlarge-mnli,en,True
19,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué sufrió Rodrigo Díaz el destierro y la ruptura de su relación de vasallaje con el rey Alfonso VI?,"El destierro y la ruptura de la relación de vasallaje fueron causados por una incursión militar de Rodrigo Díaz contra el territorio de al-Qadir, el régulo de la taifa de Toledo. Al perseguir a unas tropas andalusíes, el Cid se adentró y saqueó la zona oriental de dicho reino, el cual se encontraba bajo la protección del rey Alfonso VI.","El primer destierro y la ruptura de la relación de vasallaje entre Rodrigo Díaz y Alfonso VI fueron causados por un exceso de Rodrigo Díaz después de repeler una incursión de tropas andalusíes en Soria en 1080. Este evento lo llevó, en su persecución, a adentrarse en el reino taifa toledano y saquear su zona oriental, la cual estaba bajo el amparo del rey Alfonso. Posteriormente, la incursión del castellano contra el territorio de al-Qadir, el régulo títere de Toledo protegido de Alfonso, le ocasionó el destierro y la ruptura de la relación de vasallaje.",ok,,0.5669,0.3937,0.3146,0.4724,0.3917,microsoft/deberta-xlarge-mnli,en,True
20,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se llama la persona a la que el Cid situó al frente de la nueva sede episcopal de la catedral de Santa María en 1098?,La persona a la que el Cid situó al frente de la nueva sede episcopal de la catedral de Santa María fue Jerónimo de Perigord. Ocupó este cargo eclesiástico en detrimento del antiguo metropolitano mozárabe tras el asedio de la ciudad de Valencia.,"El contexto proporcionado menciona la datación de un diploma de Valencia como ""LXXXXº VIIIº post millesimum"", es decir, 1098, y hace referencia a un autógrafo de Rodrigo Díaz en las líneas 34-35 del documento, pero no especifica el nombre de la persona a la que el Cid situó al frente de la nueva sede episcopal de la catedral de Santa María en 1098.",ok,,0.4941,0.3765,0.2097,0.381,0.2928,microsoft/deberta-xlarge-mnli,en,True
21,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué año pasaron el lago y la Dehesa a ser propiedad de la ciudad de Valencia?,"Tanto el lago como su Dehesa pasaron a ser propiedad de la ciudad de Valencia en el año 1911. Este traspaso se llevó a cabo para que todos los valencianos fueran dueños de este espacio natural, aunque la adquisición definitiva no se completó hasta 1927.","En 1911, tanto el lago como la Dehesa pasaron a ser propiedad de la ciudad de Valencia.",ok,,0.5098,0.4314,0.7095,0.2448,0.4446,microsoft/deberta-xlarge-mnli,en,True
22,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se define el Parque Natural de la Albufera?,"El Parque Natural de la Albufera se define como un espacio natural protegido español que se encuentra situado en la provincia de Valencia, dentro de la Comunidad Valenciana.","El Parque Natural de la Albufera es un espacio natural protegido español situado en la provincia de Valencia, Comunidad Valenciana.

Se le conoce también por los siguientes nombres:
*   En valenciano: *Parc Natural de l'Albufera*.
*   Por los romanos: *Nacarum Stagnum*.
*   En algunos poemas árabes: *Espejo del sol*.

Este paraje tiene una extensión de 21 120 ha. Comprende la albufera, su entorno húmedo y el cordón litoral o restinga adyacente a ambos.",ok,,0.4096,0.3614,0.0965,0.6061,0.3084,microsoft/deberta-xlarge-mnli,en,True
23,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son los tres canales a través de los cuales la Albufera se encuentra conectada actualmente con el mar?,"Actualmente, la Albufera se encuentra conectada con el mar a través de tres canales específicos: la gola de Puchol, la gola del Perellonet y la gola del Perelló.","Actualmente, la Albufera está conectada con el mar a través de tres canales: la _gola de Puchol_, la _gola del Perellonet_ y la _gola del Perelló_.",ok,,0.619,0.619,0.8387,0.8071,0.8235,microsoft/deberta-xlarge-mnli,en,True
24,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué ha sido prohibido y autorizado varias veces el cultivo del arroz en la Albufera desde el siglo XV?,El cultivo del arroz ha sido prohibido y autorizado varias veces porque la necesidad de mantener grandes áreas con aguas estancadas suponía un peligroso foco de infección para la población.,El cultivo del arroz en la Albufera ha sido prohibido y autorizado varias veces desde el siglo XV debido a que la necesidad de disponer de grandes áreas con aguas estancadas representaba un peligroso foco de infección para la población.,ok,,0.7797,0.7797,0.7544,0.865,0.8089,microsoft/deberta-xlarge-mnli,en,True
25,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se llama la novela ambientada en la Albufera que escribió el autor valenciano Vicente Blasco Ibáñez en el año 1902?,La novela escrita por Vicente Blasco Ibáñez en el año 1902 se llama Cañas y barro. Esta conocida obra del escritor valenciano se encuentra ambientada en el entorno de la Albufera de principios del siglo XX.,La novela que escribió el autor valenciano Vicente Blasco Ibáñez en 1902 y que está ambientada en la Albufera es *Cañas y barro*.,ok,,0.5,0.3846,0.687,0.4721,0.5742,microsoft/deberta-xlarge-mnli,en,True
26,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué fecha exacta fue declarada la Albufera como parque natural por la Generalidad Valenciana?,La Albufera fue declarada parque natural por la Generalidad Valenciana el 8 de julio de 1986. Este paraje protegido cuenta con una extensión de 21 120 hectáreas y se encuentra situado a unos 10 km al sur de la ciudad de Valencia.,El Parque Natural de la Albufera fue declarado parque natural por la Generalidad Valenciana el 8 de julio de 1986.,ok,,0.5098,0.4706,0.7453,0.33,0.5128,microsoft/deberta-xlarge-mnli,en,True
27,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Quién concedió al Mariscal Suchet el título de Duque de la Albufera durante el siglo XIX?,"José Bonaparte fue quien concedió al Mariscal Suchet el título de Duque de la Albufera a petición propia. El mariscal se convirtió en el señor del lago y su entorno hasta el año 1818, cuando el rey Fernando VII recuperó el trono.",José Bonaparte concedió al Mariscal Suchet el título de Duque de la Albufera.,ok,,0.4889,0.4889,0.7788,0.3163,0.5165,microsoft/deberta-xlarge-mnli,en,True
28,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son las cuatro comarcas en las que se divide el conjunto de municipios que comprenden el territorio del parque natural de la Albufera?,"El conjunto de municipios que conforman el territorio del parque natural de la Albufera se divide en cuatro comarcas concretas. Estas son la Ribera Alta, la Ribera Baja, la Huerta Sur y la Ciudad de Valencia.","El conjunto de municipios que comprenden el territorio del Parque Natural de la Albufera se divide en cuatro comarcas: la Ribera Alta, la Ribera Baja, la Huerta Sur y la Ciudad de Valencia.",ok,,0.9091,0.9091,0.9315,0.8793,0.9055,microsoft/deberta-xlarge-mnli,en,True
29,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué la superficie del lago de la Albufera ha ido disminuyendo de tamaño desde la época romana hasta la actualidad?,"La superficie del lago ha ido disminuyendo de tamaño debido al interés en obtener nuevas zonas de cultivo, especialmente de arroz. A esta acción se le ha sumado el efecto natural de la colmatación, que consiste en la acumulación progresiva de sedimentos en la laguna.","La disminución del tamaño de la superficie del lago de la Albufera desde la época romana hasta la actualidad se debe a varios factores, según la información proporcionada en el contexto:

1. **Desde la época romana hasta la actualidad:** El texto indica que, aunque la separación definitiva entre la Albufera y el mar ocurrió durante la época romana, la superficie del lago era mucho mayor (alrededor de 30.000 ha). Con el paso de los años, su tamaño ha ido disminuyendo debido al **interés en obtener nuevas zonas de cultivo (especialmente de arroz)**, sumado al **efecto de la colmatación** (que consiste en una acumulación progresiva de sedimentos), hasta alcanzar las 2800 ha actuales.

2. **En el siglo XIX:** Se menciona que el lago comenzó a estrecharse debido a la **práctica de enterrar el lago para cultivar arroz especialmente**.

3. **En el siglo XX:** Se señala que, en comparación con hace 100 años, la superficie se había reducido a 7 por 6 kilómetros, y que en 1930 tenía 9 leguas de circunferencia. Además, en la actualidad, la Albufera se encuentra en un período de **colmatación** debido a los numerosos aportes que recibe de los barrancos de su parte oeste.",ok,,0.34,0.3,0.0457,0.4663,0.2257,microsoft/deberta-xlarge-mnli,en,True
30,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se llama el canal de riego que proporciona el agua a la mayor parte de las huertas y los arrozales situados en el entorno de la Albufera?,El canal de riego que proporciona el agua a la mayor parte de las huertas y los arrozales del entorno de la Albufera se llama Acequia Real del Júcar. Esta destacada infraestructura forma parte de la importante red de acequias de la zona desde la época romana y musulmana.,El canal de riego que proporciona el agua a la mayor parte de las huertas y los arrozales situados en el entorno de la Albufera es la Acequia Real del Júcar.,ok,,0.623,0.623,0.783,0.4904,0.6257,microsoft/deberta-xlarge-mnli,en,True
