question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
34,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què els jugadors porten els pantalons curts en la modalitat de raspall?,Els jugadors porten els pantalons curts en la modalitat de raspall perquè els pantalons llargs destorben en els freqüents moviments d'agenollar-se per a raspar la pilota en terra.,Els pantalons són curts en la modalitat de raspall perquè els pantalons llargs destorben en els freqüents moviments d'agenollar-se per raspar la pilota a terra.,ok,,0.9,0.9,0.8662,0.8326,0.8499,microsoft/deberta-xlarge-mnli,en,True
35,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomenen les dues parets més llargues d'un trinquet, les quals tenen una alçada semblant a l'amplària del recinte?","Les dues parets més llargues d'un trinquet s'anomenen muralles. Una d'aquestes parets compta amb un element singular conegut com l'escala, que consisteix en quatre esglaons on s'asseu el públic.",Les dues parets més llargues d'un trinquet es denominen _muralles_.,ok,,0.3529,0.3529,0.5185,0.1791,0.3312,microsoft/deberta-xlarge-mnli,en,True
36,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quin és el pes reglamentari d'una pilota de vaqueta per a adults?,"El pes reglamentari d'una pilota de vaqueta per a adults se situa entre 42 i 48 grams. A més d'aquest pes, les mesures actuals estableixen un diàmetre de 42 mm i una circumferència de 138 mm per a aquesta pilota elaborada amb pell de bou.",El pes reglamentari d'una pilota de vaqueta per a adults és entre 42 i 48 grams.,ok,,0.5,0.5,0.7353,0.2738,0.4729,microsoft/deberta-xlarge-mnli,en,True
37,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,A qui s'atribueix la invenció de col·locar una corda al mig del carrer o trinquet en la pilota valenciana cap a l'any 1910?,"La invenció de col·locar la corda al mig del carrer o trinquet s'atribueix al Nel de Murla, al voltant de l'any 1910. Aquesta innovació servia per a evitar les discussions sobre la col·locació de les ratlles i aconseguir un joc més vistós.",L'invenció de col·locar una corda al mig del carrer o trinquet en la pilota valenciana s'atribueix a Nel de Murla als voltants del 1910.,ok,,0.5,0.5,0.6258,0.4002,0.507,microsoft/deberta-xlarge-mnli,en,True
38,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres parets que conformen la canxa en la modalitat de frontó?,"Les tres parets que conformen la canxa de frontó són un frontó, una muralla i una paret de rebot. El frontó mesura 9 metres d'ample per 10 d'alçària, la muralla té la mateixa alçària que el frontó, i la paret de rebot fa un mínim de 5 metres.","Les tres parets que conformen la canxa del frontó són: un frontó de 9 d'ample per 10 d'alçària, una muralla de la mateixa alçària que el frontó i una paret de rebot de 5 metres com a mínim.",ok,,0.8358,0.7761,0.5643,0.4854,0.5258,microsoft/deberta-xlarge-mnli,en,True
39,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què actualment s'utilitzen samarretes de color roig o blau per a diferenciar els equips en comptes de la tradicional samarreta blanca?,Actualment s'utilitzen samarretes de color roig o blau per a diferenciar l'equip del jugador a causa de la introducció de la televisió en aquest esport. Aquest canvi televisiu va substituir el costum de vestir de blanc i distingir-se només per la faixa.,"Actualmente, en la pilota valenciana, se utilizan camisetas de color rojo o azul para diferenciar los equipos debido a la introducción de la televisión.",ok,,0.2182,0.1818,0.4725,0.2884,0.3771,microsoft/deberta-xlarge-mnli,en,True
40,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena la persona a qui s'adreça el públic tant als trinquets com al carrer i que s'encarrega de casar les travesses?,"Aquesta persona s'anomena marxador. És la figura encarregada d'atendre la postura de l'espectador, replegar els diners i cantar la travessa per a buscar algú que accepte apostar-hi en contra.","La persona a qui s'adreça el públic, tant als trinquets com al carrer, i que s'encarrega de casar les travesses, es diu marxador.",ok,,0.2326,0.1395,0.3558,0.3256,0.3432,microsoft/deberta-xlarge-mnli,en,True
41,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quina és l'alçària exacta de les columnes helicoidals de la Sala de Contractació?,Les columnes helicoidals de la Sala de Contractació tenen una alçària exacta d'11 metres. D'aquestes columnes ixen els feixos de nervis que formen i sustenten la volta de creueria de l'edifici.,L'alçària exacta de les columnes helicoidals de la Sala de Contractació és de 11 metres.,ok,,0.5128,0.359,0.6563,0.3283,0.4772,microsoft/deberta-xlarge-mnli,en,True
42,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix la Llotja de la Seda i on es troba situada?,"La Llotja de la Seda es defineix com un edifici civil d'estil gòtic valencià tardà. Aquest monument històric es troba situat a la plaça del Mercat, número 31, de València, en ple centre històric de la ciutat.","La Llotja de la Seda, també coneguda com Llotja de València o Llotja de Mercaders, és un edifici civil d'estil gòtic valencià tardà. Es situa a la plaça del Mercat, número 31, de València, davant l'església de Sant Joan del Mercat i del Mercat Central, al centre històric de la ciutat. Originalment, va començar com un mercat o borsa destinada principalment al comerç de la seda i altres mercaderies de luxe.",ok,,0.4681,0.4681,0.3573,0.6234,0.4811,microsoft/deberta-xlarge-mnli,en,True
43,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres zones de l'edifici que articula el Pati dels Tarongers?,"Les tres zones de l'edifici que articula el Pati dels Tarongers són la Sala de Contractació (o Saló Columnari), la torre central i el Consolat de Mar. Aquest conjunt arquitectònic ocupa un total de més de dos mil metres quadrats.",El Pati dels Tarongers articula les tres zones de l'edifici.,ok,,0.381,0.1905,0.5881,0.1246,0.3215,microsoft/deberta-xlarge-mnli,en,True
44,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què l'edifici rep actualment el nom de Llotja de la Seda?,L'edifici rep el nom de Llotja de la Seda perquè aquest teixit va ser la indústria més potent de la ciutat de València des del segle XIV fins al segle XVIII.,"L'edifici rep actualment el nom de Llotja de la Seda perquè el teixit de seda va ser la indústria més potent de la ciutat des del segle xiv al xviii, i al final del segle xvii, la seda era tan important en les transaccions comercials que la Llotja de Mercaders va passar a ser coneguda com de la Seda, mantenint així el seu nom tradicional en homenatge a aquesta indústria.",ok,,0.5647,0.5176,0.2388,0.4881,0.3552,microsoft/deberta-xlarge-mnli,en,True
45,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va finalitzar la construcció de l'edifici del Consolat de Mar l'any 1548?,La construcció de l'edifici del Consolat de Mar va ser finalitzada l'any 1548 pel guipuscoà Domingo Urtiaga. Aquesta obra renaixentista havia estat iniciada prèviament per Pere Comte i represa posteriorment per Joan Corbera.,El Consolat de Mar va ser finalitzat pel guipuscoà Domingo Urtiaga l'any 1548.,ok,,0.5,0.4091,0.7853,0.3423,0.5357,microsoft/deberta-xlarge-mnli,en,True
46,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena l'entitat bancària que el Consell de la Ciutat va decidir instal·lar al Saló Columnari?,L'entitat bancària instal·lada al Saló Columnari s'anomena Taula de Canvis i Dipòsits. El Consell de la Ciutat va prendre aquesta decisió perquè era una entitat de gran prestigi per la seua solvència i volum d'operacions.,L'entitat bancària que el Consell de la Ciutat va decidir instal·lar al Saló Columnari és la Taula de Canvis i Dipòsits.,ok,,0.5714,0.4082,0.6708,0.4197,0.5374,microsoft/deberta-xlarge-mnli,en,True
47,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quantes persones es dedicaven a la indústria de la seda a la ciutat de València durant el seu moment de màxima esplendor a la segona meitat del segle XVIII?,"Durant la segona meitat del segle XVIII, que va ser el seu moment de màxima esplendor, 25.000 persones es dedicaven a la indústria de la seda a la ciutat de València. Aquesta indústria comptava en aquell moment amb més de 3.000 telers.","Durant la segona meitat del segle XVIII, 25.000 persones es dedicaven a la indústria de la seda a la ciutat de València, i aquesta població incloïa més de 3.000 telers.",ok,,0.7119,0.7119,0.6814,0.5622,0.6213,microsoft/deberta-xlarge-mnli,en,True
48,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va fer el sostre gòtic que ornamenta la Cambra Daurada?,El sostre gòtic que ornamenta la Cambra Daurada va ser fet pel mestre d'obra de vila Joan del Poyo entre els anys 1418 i 1428. Aquest sostre de fusta va ser rescatat de l'antiga Casa de la Ciutat quan aquesta fou enderrocada durant el segle XIX.,El sostre gòtic que ornamenta la Cambra Daurada va ser fet pel mestre d'obra de vila Joan del Poyo durant el període de 1418-1428.,ok,,0.6129,0.5806,0.7193,0.4637,0.5834,microsoft/deberta-xlarge-mnli,en,True
49,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els tres edificis que formen la plaça del Mercat de València segons Joan Francesc Mira?,"Els tres edificis que formen la plaça del Mercat de València són la Llotja de la Seda, el Mercat Central i Sant Joan del Mercat. Segons Joan Francesc Mira, aquest conjunt arquitectònic de diferents èpoques constitueix un dels òrgans essencials del cos de la ciutat.","Segons Joan Francesc Mira, els tres edificis que formen la plaça del Mercat són el Mercat Central al centre, Sant Joan del Mercat a l'esquerra, i la Llotja de la Seda a la dreta.",ok,,0.6875,0.4688,0.5987,0.3867,0.4876,microsoft/deberta-xlarge-mnli,en,True
50,baseline_all_on,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\baseline_all_on.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469?,"Els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469 motivats per la prosperitat mercantil assolida per la ciutat de València durant el segle XV. A causa d'aquesta decisió, es van haver de comprar i enderrocar vint-i-cinc cases pròximes al mercat per a dur a terme la construcció.",Els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469 a causa de la prosperitat mercantil que havia assolït la ciutat de València durant el segle xv.,ok,,0.6364,0.5758,0.6993,0.4398,0.5611,microsoft/deberta-xlarge-mnli,en,True
