question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
13,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les sis classes de marisc que s'esmenten com a possibles ingredients de la paella marinera?,"Les sis classes de marisc que s'esmenten com a ingredients per a fer la paella marinera són la sèpia, els calamars, els escamarlans, les gambes, les cloïsses i les clòtxines.","Les sis classes de marisc que esmenten com a possibles ingredients de la paella marinera són:

1. sèpia
2. calamars
3. escamarlans
4. gambes
5. cloïsses
6. clòtxines",failed,respuesta_truncada,0.7111,0.7111,0.4799,0.5859,0.533,microsoft/deberta-xlarge-mnli,en,True
14,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què la paella era el plat elegit pels valencians quan calia realitzar alguna celebració?,La paella era el plat elegit per a les celebracions a causa de la seua laboriosa preparació i perquè els seus ingredients van ser un luxe per a la majoria de la població durant molt de temps.,"Quan calia realitzar alguna celebració, la paella era el plat elegit pels valencians perquè els valencians sempre han associat la paella a l'element festiu. Això es debia a la seva laboriosa preparació i al fet que els seus ingredients representaven un luxe per a la majoria de la població durant molt de temps.",ok,,0.5672,0.5373,0.4773,0.7362,0.5984,microsoft/deberta-xlarge-mnli,en,True
15,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena la paella (referint-se a l'estri de cuina) a la zona central del País Valencià?,"A la zona central del País Valencià, l'estri de la paella s'anomena «caldero». En altres indrets, com a la Plana, aquest mateix recipient s'anomena sovint «paelló».","A la zona central del País Valencià, la paella (estri) també es coneix com a «caldero».",ok,,0.4848,0.4242,0.5177,0.2807,0.3921,microsoft/deberta-xlarge-mnli,en,True
16,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quin mes i any es va publicar la versió 9 d'Unicode que va incorporar la paella com un emoji més?,"La versió 9 d'Unicode, que va incorporar la paella com un emoji més, es va publicar el juny del 2016. Aquesta inclusió va ser fruit de la campanya impulsada prèviament per l'humorista Eugeni Alemany.",La paella va ser incorporada com a emoji més en la versió 9 d'Unicode publicada el juny del 2016.,ok,,0.5455,0.3182,0.7001,0.3546,0.5107,microsoft/deberta-xlarge-mnli,en,True
17,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va liderar el grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella?,Rafael Vidal va ser qui va liderar el grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella. Aquesta decisió es va prendre per a evitar la confusió generada per la internacionalització del plat.,El grup de cuiners valencians que va declarar la necessitat d'oficialitzar una sola recepta per a la paella va ser liderat per Rafael Vidal i inclou l'Associació de Restaurants de la Província de València _Menjar i Viure_ i la _Asociación Valenciana de Empresarios de Restaurantes_.,ok,,0.507,0.4225,0.3342,0.4554,0.3947,microsoft/deberta-xlarge-mnli,en,True
18,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els cinc països d'Europa Occidental on el text indica explícitament que es pot trobar paella?,"Els cinc països d'Europa Occidental on s'indica explícitament que es pot trobar paella són Portugal, Alemanya, Suècia, Noruega i Dinamarca. En aquests i altres indrets internacionals, les receptes i el tipus d'arròs utilitzat solen variar prou respecte a l'original.","Els països d'Europa Occidental on el text indica explícitament que es pot trobar paella són:

*   Portugal
*   Alemanya
*   Suècia
*   Noruega
*   Dinamarca",failed,respuesta_truncada,0.6038,0.6038,0.3037,0.2663,0.2876,microsoft/deberta-xlarge-mnli,en,True
19,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què se sol utilitzar arròs llarg per a preparar la paella fora d'Espanya?,"Fora d'Espanya se sol utilitzar arròs llarg per a preparar la paella perquè l'arròs idoni i tradicional, com el bomba o el rodó, és molt difícil de trobar en aquests indrets. A causa d'aquesta dificultat logística, s'acostuma a recórrer a l'arròs llarg com a principal alternativa per a l'elaboració del plat.","Perquè es sol utilitzar arròs llarg fora d'Espanya perquè és molt difícil trobar l'arròs idoni per a paella (com el bomba, o almenys rodó, de l'Albufera, del Delta de l'Ebre o de Calasparra).",ok,,0.5753,0.3562,0.4419,0.3241,0.3831,microsoft/deberta-xlarge-mnli,en,True
20,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomena l'activitat festiva que es desenvolupa a molts pobles valencians i alguns de catalans durant les festes majors, on les colles d'amics cuinen desenes de paelles fent foc al carrer?",Aquesta activitat festiva s'anomena Paelles al Carrer. Consisteix en una sopada comuna on l'ajuntament sol repartir els ingredients necessaris a cada colla d'amics inscrita perquè cuinen les paelles al carrer sobre el foc de llenya.,L'activitat festiva descrita com es cuinen desenes de paelles fent foc al carrer per colles d'amics durant les festes majors a molts pobles valencians i alguns de catalans es coneix com a **Paelles al Carrer**.,ok,,0.3548,0.2581,0.3201,0.3159,0.3207,microsoft/deberta-xlarge-mnli,en,True
21,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quina data exacta va signar Jaume I el decret que autoritzava l'infant Pere a ocupar els castells del Regne de València?,"Jaume I va signar aquest decret el 9 de juliol del 1276. Ho va fer mentre es trobava malalt a la residència reial d'Alzira, traspassant així el comandament de la campanya militar al seu fill.","Jaume I va signar el decret que autoritzava l'infant Pere a ocupar els castells que cregués convenient en el Regne de València el 9 de juliol de 1276, a la residència reial d'Alzira.",ok,,0.4643,0.4286,0.4869,0.4483,0.4695,microsoft/deberta-xlarge-mnli,en,True
22,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix el pactisme en el context històric de la Corona d'Aragó?,"El pactisme es defineix com una fórmula de repartiment del poder que es va establir entre els monarques de la Corona d'Aragó i els grups més privilegiats. Els primers a exercir aquest pactisme van ser la noblesa i l'església, i posteriorment s'hi van sumar les classes emergents ciutadanes des del segle XIII.","El pactisme, en el context històric de la Corona d'Aragó, es defineix com la fórmula de repartiment del poder que va començar a establir-se entre els monarques de la Corona d'Aragó i els grups més privilegiats. Inicialment, els primers a exercir aquest pactisme van ser la noblesa i l'església, però des del segle XIII es va incorporar també les classes ciutadanes emergents, especialment les de Barcelona (ciutadans honrats).

Aquest pactisme va permetre mantenir un equilibri entre l'autoritarisme reial i els interessos econòmics de la noblesa, el clergat i la burgesia rica. El pactisme es desenvolupava a les corts catalanes, on es representaven els tres braços, i els grups privilegiats van utilitzar els moments en què el rei necessitava el seu ajut monetari per forçar-lo a aprovar acords que reforçaven els seus privilegis.",ok,,0.5306,0.449,0.2925,0.5879,0.428,microsoft/deberta-xlarge-mnli,en,True
23,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els sis béns i objectes personals que Jaume I va lliurar al monestir en el seu testament?,"Els sis béns i objectes personals que Jaume I va lliurar al monestir en el seu testament van ser: cinc mil morabatins, la seua cinta d'or, la seua vaixella de plata, pedres precioses i anells, un portapau en forma de creu ornamentat amb pedres precioses i la seua capella oratòria personal.","En el seu testament, Jaume I va lliurar al monestir:

1. Cinc mil morabatins.
2. La seva cinta d'or.
3. La seva vaixella de plata.
4. Pedres precioses i anells.
5. Un portapau en forma de creu ornamentat amb pedres precioses.
6. La seva capella oratòria personal.

A més de aquests béns, també va fer donació dels castells i llocs de Copons, Timor, Montfalcó, Veciana, Pallerols i Sant Vicenç de València, que són foramurs de la ciutat de València.",ok,,0.6325,0.5128,0.3576,0.618,0.479,microsoft/deberta-xlarge-mnli,en,True
24,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Per què la reina Violant d'Aragó i d'Hongria va demanar ajuda urgent al seu pare, el rei Jaume I?",La reina Violant va demanar ajuda urgent al seu pare perquè la Corona de Castella era incapaç de controlar la rebel·lió islàmica protagonitzada pels sarraïns murcians. Aquests s'havien revoltat l'any 1264 amb el suport militar del regne de Granada i el Marroc.,"El proporcionat context no especifica la raó per la qual la reina Violant d'Aragó i d'Hongria va demanar ajuda urgent al seu pare, el rei Jaume I.",ok,,0.339,0.339,0.3403,0.2148,0.2776,microsoft/deberta-xlarge-mnli,en,True
25,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va conquerir les illes Pitiüses (Eivissa i Formentera) l'any 1235?,"Les illes Pitiüses van ser conquerides l'any 1235 per Guillem de Montgrí, arquebisbe de Tarragona, i el seu germà Bernat de Santa Eugènia. Aquesta expedició de conquesta catalana havia rebut prèviament el títol de croada per part del papa Gregori IX.","Guillem de Montgrí, l'arquebisbe de Tarragona, i el seu germà Bernat de Santa Eugènia van conquerir les Pitiüses (Eivissa i Formentera) l'any 1235.",ok,,0.5424,0.4068,0.6155,0.4108,0.5085,microsoft/deberta-xlarge-mnli,en,True
26,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena el tractat signat el març de 1227 que va posar fi a l'alçament de la noblesa dirigit per l'infant Ferran?,Aquest tractat signat el març de 1227 s'anomena Concòrdia d'Alcalá. L'acord es va aconseguir gràcies a la intervenció papal a través de l'arquebisbe de Tarragona i va marcar el triomf de la monarquia sobre els nobles.,"El tractat que va posar fi a l'alçament de la noblesa dirigit per l'infant Ferran, que va tenir lloc el març de 1227, es coneix com la **Concòrdia d'Alcalá**. Aquest tractat va marcar el triomf de la monarquia sobre els nobles i va donar l'estabilitat necessària per a Jaume I d'Aragó per iniciar les campanyes contra els musulmans.",ok,,0.4737,0.3421,0.4187,0.4786,0.4503,microsoft/deberta-xlarge-mnli,en,True
27,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"En quina data exacta va sortir l'estol català de Salou, Cambrils i Tarragona per a la conquesta de Mallorca?","L'estol català va sortir de Salou, Cambrils i Tarragona el 5 de setembre de 1229 per a iniciar la conquesta de Mallorca. Aquesta expedició naval va permetre desembarcar a Santa Ponça i vèncer els moros a la batalla de Portopí.","L'estol català sort de Salou, Cambrils i Tarragona el 5 de setembre de 1229.",ok,,0.5217,0.5217,0.7162,0.2593,0.4565,microsoft/deberta-xlarge-mnli,en,True
28,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els noms dels apòstols que s'esmenten com a possibles opcions en els dotze ciris que va encendre Maria de Montpeller per a triar el nom del seu fill?,"Els possibles noms dels apòstols enumerats són Pere, Andreu, Jaume (el major), Jaume (el menor), Joan, Felip, Bartomeu, Mateu, Maties, Tomàs, Simó, Judes (Tadeu) i Judes (Iscariot). El nom de Jaume va ser l'escollit finalment perquè fou el darrer ciri a consumir-se.","Els apòstols que esmenten com a possibles opcions en els dotze ciris que va encendre Maria de Montpeller són: Pere, Andreu, Jaume (el major), Jaume (el menor), Joan, Felip, Bartomeu, Mateu, Maties, Tomàs, Simó, Judes (Tadeu), Judes (Iscariot), i, finalment, Iacobus (en llati) o Jacme (en occita).",ok,,0.6154,0.5128,0.5725,0.5646,0.5703,microsoft/deberta-xlarge-mnli,en,True
29,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què es va iniciar la primera revolta nobiliària liderada per Rodrigo de Liçana l'any 1220?,La revolta es va iniciar perquè Rodrigo de Liçana es va negar a acatar l'ordre del rei Jaume I que li manava alliberar Lope d'Albero. Aquest darrer havia estat retingut com a presoner pel noble a causa d'uns deutes.,"La primera revolta nobiliària, que va tenir lloc l'any 1220, va començar perquè Rodrigo de Liçana es va negar a acatar l'ordre del rei que li manava d'alliberar a Lope d'Albero, un noble que Rodrigo de Liçana havia fet presoner per uns deutes.",ok,,0.6027,0.5753,0.5076,0.5443,0.5276,microsoft/deberta-xlarge-mnli,en,True
30,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomena la primera de ""les quatre grans Cròniques"" que narra, de forma autobiogràfica, la vida i les gestes més importants del rei Jaume I?","Aquesta obra literària s'anomena Llibre dels feits o Crònica de Jaume I. Constitueix la primera de ""les quatre grans Cròniques"" i narra de forma autobiogràfica la vida del monarca i les seves gestes principals, com ara les conquestes de Mallorca i València.","El llibre que narra, de forma autobiogràfica, la vida i els gestes més importants del rei Jaume I, i que és la primera de ""les quatre grans Cròniques"", es coneix com el *Llibre dels fets*.",ok,,0.5758,0.303,0.4344,0.3823,0.4103,microsoft/deberta-xlarge-mnli,en,True
31,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,En quina data exacta es va produir la primera prohibició de la pràctica de la pilota als carrers de València?,La primera prohibició de la pràctica de la pilota als carrers de València es va dictar el 14 de juny de 1391. Aquesta mesura restrictiva es va prendre per l'ús de paraules malsonants i perquè durant les partides es feia impossible el trànsit.,La primera prohibició de la pràctica de la pilota als carrers de València va tenir lloc el 14 de juny de 1391.,ok,,0.5818,0.5818,0.7595,0.4109,0.5686,microsoft/deberta-xlarge-mnli,en,True
32,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix la pilota valenciana?,"La pilota valenciana es defineix com l'esport de pilota autòcton del País Valencià on dos jugadors o equips competeixen llançant-se una pilota amb la mà front a front. Aquesta pràctica es desenvolupa sota determinades regles segons la modalitat jugada, com ara fer passar la pilota per sobre d'una corda o avançar unes ratlles en terra.","La pilota valenciana és l'esport de pilota autòcton del País Valencià. En general, consisteix en que dos jugadors o equips front a front competeixen llançant-se una pilota amb la mà sota determinades regles, les quals depenen de la modalitat.

Esmenta que, excepte en el cas del frontó, les diverses modalitats de pilota valenciana es caracteritzen pel fet que els jugadors estan acarats, separats per una corda o unes *ratlles* en terra, i han de colpejar la pilota amb la mà (que durà unes proteccions segons el tipus de pilota).

A més, es destaca que, tot i que normalment es la coneix simplement com a *Pilota*, s'anomena *Pilota valenciana* per distinguer-la d'altres jocs de pilota, com la pilota basca, que es juga normalment contra un mur.",ok,,0.4706,0.3791,0.2801,0.5352,0.399,microsoft/deberta-xlarge-mnli,en,True
33,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_ca_ca\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres modalitats de pilota valenciana que s'enumeren com a practicades al carrer?,"Les tres modalitats de pilota valenciana que es juguen al carrer són la Galotxa, les Llargues i el Raspall. Aquestes partides es disputen en carrers que tradicionalment han de ser llargs i amples per a permetre jugar sense obstacles.","Les tres modalitats de pilota valenciana que es mencionen com a jugades al carrer són:

1. **Galotxa**: Aquesta modalitat és similar a l'escala i corda, però es juga al carrer (natural o artificial).
2. **Llargues**: Es descriu que es juga al carrer.
3. **Raspall**: Aquesta modalitat es juga en trinquet o al carrer.",ok,,0.4048,0.3571,0.1323,0.2676,0.1996,microsoft/deberta-xlarge-mnli,en,True
